event_id,status,research_stratum,admission_tier,trigger_type,jurisdiction,layer,coverage_status,denominator_class,denominator_reason,denominator_artifact,rate_reportable,observed_change_count,observed_no_change_count,coverage_gap_count,direct_attribution_count,plausible_attribution_count,first_change_timestamp,source_file
chipmixer-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE,PL,CH,EU",l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2023-03-15T17:06:06+00:00,events/chipmixer-doj-2023.yaml
chipmixer-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE,PL,CH,EU",asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/chipmixer-doj-2023.yaml
chipmixer-doj-2023,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE,PL,CH,EU",offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/chipmixer-doj-2023.yaml
circle-usdc-tornado-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,corporate_global,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/circle-usdc-tornado-2022.yaml
circle-usdc-tornado-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,corporate_global,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/circle-usdc-tornado-2022.yaml
circle-usdc-tornado-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,corporate_global,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/circle-usdc-tornado-2022.yaml
circle-usdc-tornado-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,corporate_global,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/circle-usdc-tornado-2022.yaml
circle-usdc-tornado-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,corporate_global,asset_onchain,measured,descriptive_only_structural_circularity_v0_1,positive_onchain_receipts_only_no_independent_no_change_denominator,docs/paper_claims.md#c1--upper-layer-concentration-of-observed-reactions,no,1,0,0,1,0,2022-08-08T19:25:35+00:00,events/circle-usdc-tornado-2022.yaml
circle-usdc-tornado-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,corporate_global,offramp_cex,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/circle-usdc-tornado-2022.yaml
coinbase-india-exit-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,IN,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-india-exit-2022.yaml
coinbase-india-exit-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,IN,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-india-exit-2022.yaml
coinbase-india-exit-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,IN,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-india-exit-2022.yaml
coinbase-india-exit-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,IN,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-india-exit-2022.yaml
coinbase-india-exit-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,IN,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-india-exit-2022.yaml
coinbase-india-exit-2022,admitted,S5_corporate,empirical_case,corporate_policy_change,IN,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2022-04-10T00:00:00+00:00,events/coinbase-india-exit-2022.yaml
coinbase-irs-john-doe-summons-2016,admitted,S3_doj_sec_cftc_fiod,empirical_case,court_civil_order,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-irs-john-doe-summons-2016.yaml
coinbase-irs-john-doe-summons-2016,admitted,S3_doj_sec_cftc_fiod,empirical_case,court_civil_order,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-irs-john-doe-summons-2016.yaml
coinbase-irs-john-doe-summons-2016,admitted,S3_doj_sec_cftc_fiod,empirical_case,court_civil_order,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-irs-john-doe-summons-2016.yaml
coinbase-irs-john-doe-summons-2016,admitted,S3_doj_sec_cftc_fiod,empirical_case,court_civil_order,US,l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/coinbase-irs-john-doe-summons-2016.yaml
coinbase-irs-john-doe-summons-2016,admitted,S3_doj_sec_cftc_fiod,empirical_case,court_civil_order,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinbase-irs-john-doe-summons-2016.yaml
coinbase-irs-john-doe-summons-2016,admitted,S3_doj_sec_cftc_fiod,empirical_case,court_civil_order,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2016-11-18T00:00:00+00:00,events/coinbase-irs-john-doe-summons-2016.yaml
coinflip-cftc-derivabit-2015,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinflip-cftc-derivabit-2015.yaml
coinflip-cftc-derivabit-2015,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinflip-cftc-derivabit-2015.yaml
coinflip-cftc-derivabit-2015,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinflip-cftc-derivabit-2015.yaml
coinflip-cftc-derivabit-2015,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2015-09-17T00:00:00+00:00,events/coinflip-cftc-derivabit-2015.yaml
coinflip-cftc-derivabit-2015,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinflip-cftc-derivabit-2015.yaml
coinflip-cftc-derivabit-2015,admitted,S3_doj_sec_cftc_fiod,empirical_case,cftc_action,US,offramp_cex,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/coinflip-cftc-derivabit-2015.yaml
cryptex-ofac-2024,admitted,S1_ofac_sdn,anchor_case,ofac_sdn_designation,"US,NL,DE",l0_network,not_measured,observability_gap,ooni_queried_no_measurements; cp_not_ingested_v0_1,derived/l0_coverage_summary.md,no,0,0,0,0,0,,events/cryptex-ofac-2024.yaml
cryptex-ofac-2024,admitted,S1_ofac_sdn,anchor_case,ofac_sdn_designation,"US,NL,DE",l1_consensus,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,0,1,0,0,0,,events/cryptex-ofac-2024.yaml
cryptex-ofac-2024,admitted,S1_ofac_sdn,anchor_case,ofac_sdn_designation,"US,NL,DE",l3_rpc,not_measured,observability_gap,no_event_specific_rpc_provider_artifact_or_probe_denominator,derived/l3_provider_census.md,no,0,0,0,0,0,,events/cryptex-ofac-2024.yaml
cryptex-ofac-2024,admitted,S1_ofac_sdn,anchor_case,ofac_sdn_designation,"US,NL,DE",l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2024-09-26T16:05:01+00:00,events/cryptex-ofac-2024.yaml
cryptex-ofac-2024,admitted,S1_ofac_sdn,anchor_case,ofac_sdn_designation,"US,NL,DE",asset_onchain,measured,descriptive_only_structural_circularity_v0_1,positive_onchain_receipts_only_no_independent_no_change_denominator,docs/paper_claims.md#c1--upper-layer-concentration-of-observed-reactions,no,3,0,0,3,0,2024-09-26T03:35:00+00:00,events/cryptex-ofac-2024.yaml
cryptex-ofac-2024,admitted,S1_ofac_sdn,anchor_case,ofac_sdn_designation,"US,NL,DE",offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/cryptex-ofac-2024.yaml
dprk-usdt-network-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/dprk-usdt-network-ofac-2025.yaml
dprk-usdt-network-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/dprk-usdt-network-ofac-2025.yaml
dprk-usdt-network-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/dprk-usdt-network-ofac-2025.yaml
dprk-usdt-network-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/dprk-usdt-network-ofac-2025.yaml
dprk-usdt-network-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,asset_onchain,measured,descriptive_only_structural_circularity_v0_1,positive_onchain_receipts_only_no_independent_no_change_denominator,docs/paper_claims.md#c1--upper-layer-concentration-of-observed-reactions,no,1,1,0,1,0,2025-11-04T21:38:00+00:00,events/dprk-usdt-network-ofac-2025.yaml
dprk-usdt-network-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/dprk-usdt-network-ofac-2025.yaml
eu-12th-russia-sanctions-2023,admitted,S6_supranational,empirical_case,non_us_sanctions,EU,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-12th-russia-sanctions-2023.yaml
eu-12th-russia-sanctions-2023,admitted,S6_supranational,empirical_case,non_us_sanctions,EU,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-12th-russia-sanctions-2023.yaml
eu-12th-russia-sanctions-2023,admitted,S6_supranational,empirical_case,non_us_sanctions,EU,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-12th-russia-sanctions-2023.yaml
eu-12th-russia-sanctions-2023,admitted,S6_supranational,empirical_case,non_us_sanctions,EU,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-12th-russia-sanctions-2023.yaml
eu-12th-russia-sanctions-2023,admitted,S6_supranational,empirical_case,non_us_sanctions,EU,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-12th-russia-sanctions-2023.yaml
eu-12th-russia-sanctions-2023,admitted,S6_supranational,empirical_case,non_us_sanctions,EU,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2023-12-18T00:00:00+00:00,events/eu-12th-russia-sanctions-2023.yaml
eu-mica-2023,admitted,S6_supranational,empirical_case,supranational_regulation,EU,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-mica-2023.yaml
eu-mica-2023,admitted,S6_supranational,empirical_case,supranational_regulation,EU,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-mica-2023.yaml
eu-mica-2023,admitted,S6_supranational,empirical_case,supranational_regulation,EU,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-mica-2023.yaml
eu-mica-2023,admitted,S6_supranational,empirical_case,supranational_regulation,EU,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-mica-2023.yaml
eu-mica-2023,admitted,S6_supranational,empirical_case,supranational_regulation,EU,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-mica-2023.yaml
eu-mica-2023,admitted,S6_supranational,empirical_case,supranational_regulation,EU,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2023-06-09T00:00:00+00:00,events/eu-mica-2023.yaml
eu-russia-crypto-wallet-cap-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-crypto-wallet-cap-2022.yaml
eu-russia-crypto-wallet-cap-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-crypto-wallet-cap-2022.yaml
eu-russia-crypto-wallet-cap-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-crypto-wallet-cap-2022.yaml
eu-russia-crypto-wallet-cap-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-crypto-wallet-cap-2022.yaml
eu-russia-crypto-wallet-cap-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-crypto-wallet-cap-2022.yaml
eu-russia-crypto-wallet-cap-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2022-04-08T00:00:00+00:00,events/eu-russia-crypto-wallet-cap-2022.yaml
eu-russia-full-crypto-wallet-ban-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-full-crypto-wallet-ban-2022.yaml
eu-russia-full-crypto-wallet-ban-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-full-crypto-wallet-ban-2022.yaml
eu-russia-full-crypto-wallet-ban-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-full-crypto-wallet-ban-2022.yaml
eu-russia-full-crypto-wallet-ban-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-full-crypto-wallet-ban-2022.yaml
eu-russia-full-crypto-wallet-ban-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/eu-russia-full-crypto-wallet-ban-2022.yaml
eu-russia-full-crypto-wallet-ban-2022,admitted,S6_supranational,empirical_case,non_us_sanctions,"EU,RU",offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2022-10-06T00:00:00+00:00,events/eu-russia-full-crypto-wallet-ban-2022.yaml
funnull-cdn-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l0_network,not_measured,observability_gap,ooni_queried_no_measurements; cp_not_ingested_v0_1,derived/l0_coverage_summary.md,no,0,0,0,0,0,,events/funnull-cdn-ofac-2025.yaml
funnull-cdn-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l1_consensus,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,0,1,0,0,0,,events/funnull-cdn-ofac-2025.yaml
funnull-cdn-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l3_rpc,not_measured,observability_gap,no_event_specific_rpc_provider_artifact_or_probe_denominator,derived/l3_provider_census.md,no,0,0,0,0,0,,events/funnull-cdn-ofac-2025.yaml
funnull-cdn-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/funnull-cdn-ofac-2025.yaml
funnull-cdn-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,asset_onchain,measured,descriptive_only_structural_circularity_v0_1,positive_onchain_receipts_only_no_independent_no_change_denominator,docs/paper_claims.md#c1--upper-layer-concentration-of-observed-reactions,no,2,0,0,2,0,2025-05-29T07:47:00+00:00,events/funnull-cdn-ofac-2025.yaml
funnull-cdn-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/funnull-cdn-ofac-2025.yaml
garantex-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU",l0_network,not_measured,observability_gap,ooni_queried_no_measurements; cp_not_ingested_v0_1,derived/l0_coverage_summary.md,no,0,0,0,0,0,,events/garantex-ofac-2022.yaml
garantex-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU",l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/garantex-ofac-2022.yaml
garantex-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU",l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/garantex-ofac-2022.yaml
garantex-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU",l4_frontend,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/garantex-ofac-2022.yaml
garantex-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU",asset_onchain,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/garantex-ofac-2022.yaml
garantex-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU",offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2022-04-05T00:00:00+00:00,events/garantex-ofac-2022.yaml
grinex-garantex-successor-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l0_network,not_measured,observability_gap,not_queried_yet; cp_not_ingested_v0_1,derived/coverage_matrix.md,no,0,0,0,0,0,,events/grinex-garantex-successor-ofac-2025.yaml
grinex-garantex-successor-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l1_consensus,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/grinex-garantex-successor-ofac-2025.yaml
grinex-garantex-successor-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l3_rpc,not_measured,observability_gap,no_event_specific_rpc_provider_artifact_or_probe_denominator,derived/l3_provider_census.md,no,0,0,0,0,0,,events/grinex-garantex-successor-ofac-2025.yaml
grinex-garantex-successor-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,l4_frontend,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/grinex-garantex-successor-ofac-2025.yaml
grinex-garantex-successor-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,asset_onchain,measured,descriptive_only_structural_circularity_v0_1,positive_onchain_receipts_only_no_independent_no_change_denominator,docs/paper_claims.md#c1--upper-layer-concentration-of-observed-reactions,no,1,0,0,1,0,2025-08-14T21:15:00+00:00,events/grinex-garantex-successor-ofac-2025.yaml
grinex-garantex-successor-ofac-2025,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,US,offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/grinex-garantex-successor-ofac-2025.yaml
helix-doj-mixer-2020,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/helix-doj-mixer-2020.yaml
helix-doj-mixer-2020,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/helix-doj-mixer-2020.yaml
helix-doj-mixer-2020,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/helix-doj-mixer-2020.yaml
helix-doj-mixer-2020,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2020-02-11T00:00:00+00:00,events/helix-doj-mixer-2020.yaml
helix-doj-mixer-2020,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/helix-doj-mixer-2020.yaml
helix-doj-mixer-2020,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_indictment,US,offramp_cex,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2020-02-11T00:00:00+00:00,events/helix-doj-mixer-2020.yaml
hydra-doj-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE",l0_network,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/hydra-doj-2022.yaml
hydra-doj-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE",l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/hydra-doj-2022.yaml
hydra-doj-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE",l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/hydra-doj-2022.yaml
hydra-doj-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE",l4_frontend,measured,measured_rate_denominator,coverage_status_measured_under_layer_protocol,events/*.yaml,yes,1,0,0,1,0,2022-04-05T00:00:00+00:00,events/hydra-doj-2022.yaml
hydra-doj-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE",asset_onchain,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/hydra-doj-2022.yaml
hydra-doj-2022,admitted,S3_doj_sec_cftc_fiod,empirical_case,doj_seizure_order,"US,DE",offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/hydra-doj-2022.yaml
hydra-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU,DE",l0_network,not_measured,observability_gap,not_queried_yet; cp_not_ingested_v0_1,derived/coverage_matrix.md,no,0,0,0,0,0,,events/hydra-ofac-2022.yaml
hydra-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU,DE",l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/hydra-ofac-2022.yaml
hydra-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU,DE",l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/hydra-ofac-2022.yaml
hydra-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU,DE",l4_frontend,partially_measured,partial_sensitivity_denominator,partially_measured_sensitivity_only,events/*.yaml,sensitivity_only,1,0,0,1,0,2022-04-05T00:00:00+00:00,events/hydra-ofac-2022.yaml
hydra-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU,DE",asset_onchain,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/hydra-ofac-2022.yaml
hydra-ofac-2022,admitted,S1_ofac_sdn,empirical_case,ofac_sdn_designation,"US,RU,DE",offramp_cex,not_measured,observability_gap,not_measured_no_rate_denominator,events/*.yaml,no,0,0,0,0,0,,events/hydra-ofac-2022.yaml
india-fiu-offshore-vda-block-2023,admitted,S4_nation_state,empirical_case,nation_state_block,IN,l0_network,not_measured,observability_gap,not_queried_yet; cp_not_ingested_v0_1,derived/coverage_matrix.md,no,0,0,0,0,0,,events/india-fiu-offshore-vda-block-2023.yaml
india-fiu-offshore-vda-block-2023,admitted,S4_nation_state,empirical_case,nation_state_block,IN,l1_consensus,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/india-fiu-offshore-vda-block-2023.yaml
india-fiu-offshore-vda-block-2023,admitted,S4_nation_state,empirical_case,nation_state_block,IN,l3_rpc,not_applicable,not_applicable,layer_not_applicable_to_trigger_target,events/*.yaml,no,0,0,0,0,0,,events/india-fiu-offshore-vda-block-2023.yaml
india-fiu-offshore-vda-block-2023,admitted,S4_nation_state,empirical_case,nation_state_block,IN,l4_frontend,partially_measured,partial_sensitivity_denominator,partially_measured_sensitivity_only,events/*.yaml,sensitivity_only,1,0,0,0,1,2024-01-15T00:00:00+00:00,events/india-fiu-offshore-vda-block-2023.yaml
